NEONsite,FluxnetSite,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2009,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
KONA,US-xKA,Konza Prairie Agroecosystem NEON,10,0.922525726,1.003250352,1.147345949,0.676265628,1.001561445,0.828661869,0.894698977,0.842721418,0.66326569,0.809384837,0.728155659,0.726843352,1.073730049,0.905249382,0.697342122,0.309240875,0.310552488,0.258822222,0.565218036,0.304888308,0.320694278,0.387881279,0.370088831,0.43790476,0.316234898,0.413710197,0.445575332,0.207183411,0.34980596,0.463093045,1.354169044,1.341832005,1.452332781,1.330552563,1.437411922,1.207214345,1.413770404,1.339084821,1.172414494,1.292299841,1.260940183,1.299147281,1.375884993,1.380942549,1.287689512
KONA,US-xKA,Konza Prairie Agroecosystem NEON,11,0.418414786,0.479946515,0.428869352,0.365401115,0.448107425,0.428779585,0.411674181,0.399776628,0.361647235,0.381386204,0.416207873,0.471384801,0.394565949,0.372424614,0.366145581,0.441306752,0.27961694,0.330367058,0.366327061,0.3600888,0.389157208,0.397987948,0.314556565,0.411660921,0.307833121,0.309371092,0.410044243,0.369814081,0.256721875,0.395593777,0.921400238,0.802389746,0.809961379,0.779878042,0.869199705,0.881014839,0.855007938,0.763412169,0.832273023,0.75546751,0.780185989,0.965277683,0.841191451,0.669058952,0.827974674
KONA,US-xKA,Konza Prairie Agroecosystem NEON,12,0.289490825,0.335071979,0.30238873,0.322875566,0.330382836,0.31712637,0.211171307,0.28530717,0.164400486,0.262619312,0.341830919,0.24856478,0.232167841,0.273148912,0.29586574,0.207672036,0.245511383,0.264440601,0.294629825,0.280019312,0.305438498,0.279618009,0.251472145,0.288348357,0.231664801,0.266655287,0.295957932,0.276337964,0.271838814,0.28259216,0.55551754,0.615639222,0.600249204,0.649525031,0.650529613,0.668026391,0.523979134,0.559905031,0.473500598,0.511721402,0.646122009,0.573333682,0.533512578,0.575393798,0.60565864
KONZ,US-xKZ,Konza Prairie Biological Station NEON,1,0.252432293,0.307138817,0.292261727,0.286625983,0.264753812,0.364411851,0.251186528,0.20716996,0.295657076,0.163305635,0.205698536,0.320219735,0.251773808,0.274069146,0.240927591,0.240730271,0.21953671,0.227630494,0.254009261,0.280796407,0.284394956,0.306055934,0.245101177,0.229740097,0.250196308,0.251316838,0.226276423,0.223335057,0.260930781,0.24227661,1.41E+36,0.573692742,0.555302822,0.570880338,0.577731493,0.702238568,0.578389935,0.478213386,0.562454917,0.429945062,0.483007953,0.59393925,0.511985805,0.568867487,0.521765639
KONZ,US-xKZ,Konza Prairie Biological Station NEON,2,0.256344958,0.377332626,0.311987272,0.19679065,0.327624047,0.381771553,0.274703899,0.347488637,0.377008263,0.275211355,0.273899538,0.325319729,0.316382915,0.271671374,0.342641147,0.256054461,0.25306117,0.233165279,0.289263449,0.303626319,0.191125221,0.197653081,0.244587952,0.248406116,0.205637505,0.248661704,0.218877523,0.252455499,0.250209649,0.305721231,0.53475548,0.68715179,0.581309974,0.530195018,0.700607345,0.623946167,0.510810479,0.623084218,0.688928754,0.513964484,0.574965488,0.616573791,0.61466116,0.544346711,0.697486232
KONZ,US-xKZ,Konza Prairie Biological Station NEON,3,0.462097236,0.513592735,0.552365525,0.615830107,0.507791074,0.587088648,0.622008057,0.490237994,0.52057424,0.450692249,0.508494786,0.743617187,0.457953735,0.489018635,0.42666512,0.24978381,0.251714818,0.232504422,0.236668712,0.25182863,0.247713291,0.320774543,0.288286075,0.294112593,0.322265343,0.319854319,0.314322527,0.218557045,0.229947876,0.288688278,0.765207151,0.825154842,0.850266535,0.963641711,0.832853701,0.894814637,1.035745618,0.829305231,0.869869997,0.812455391,0.896969784,1.164511459,0.709238999,0.763907,0.829753069
KONZ,US-xKZ,Konza Prairie Biological Station NEON,4,1.590859354,1.277249214,1.906271162,1.981647339,1.440474846,1.738168212,1.282133513,0.955498828,1.096394847,1.646846661,1.100390861,2.94577426,1.0192189,0.913614593,1.168384863,-0.116608453,0.17597986,-0.161749616,-0.247603936,0.027295684,-0.061297953,0.072000908,0.212131664,0.142875031,-0.074745709,0.208944235,-0.717686574,0.237877409,0.328585091,0.166377086,1.591659628,1.563907967,1.802859795,1.805514967,1.563138362,1.771040336,1.488096448,1.279081546,1.360616278,1.66470397,1.404367208,2.253963285,1.331843035,1.332715632,1.426566688
KONZ,US-xKZ,Konza Prairie Biological Station NEON,5,4.388742307,3.903597466,4.870280154,4.749235832,3.430960059,3.490878342,3.816859792,3.226922436,3.549147673,3.794259845,3.340013409,3.92054314,3.484862156,3.265304994,3.403864373,-1.13227645,-1.012251174,-1.431883082,-1.227764616,-0.765391405,-0.642480618,-0.769224497,-0.604715966,-0.694043513,-0.803604331,-0.601553313,-0.89163305,-0.609318624,-0.525735998,-0.556204415,3.193292847,2.88250575,3.284543473,3.403613991,2.743046595,2.917356734,3.071922936,2.743355479,2.931663509,2.988781039,2.856538067,3.105203111,2.903221869,2.836753729,2.891694778
KONZ,US-xKZ,Konza Prairie Biological Station NEON,6,5.272351145,4.740356042,5.439688282,5.27267911,5.242059684,3.965463975,5.208890994,5.866392747,5.751644554,5.709710033,5.551099383,3.800949787,5.624936974,5.590233519,4.69731894,-1.271459052,-1.009429782,-1.411379365,-1.314897392,-1.271191129,-0.665983677,-1.250908104,-1.668889089,-1.621116349,-1.449964845,-1.459623529,-0.655701303,-1.535602816,-1.388553471,-0.897638786,3.900992157,3.731892777,3.899932415,3.885260159,3.852598862,3.420564006,3.893055178,4.034580025,3.99828662,4.103586865,3.981974692,3.320228938,3.962813661,4.059725822,3.819323176
KONZ,US-xKZ,Konza Prairie Biological Station NEON,7,4.767309126,2.752300386,4.339681175,5.738812562,5.10080748,3.547694919,4.479607766,5.734997963,6.332370779,5.615887294,4.769830173,2.725952613,4.682532289,4.801944794,5.174733339,-0.935173383,0.022982776,-0.809637078,-1.473780374,-1.21629873,-0.451092753,-0.834913524,-1.465119095,-1.975367963,-1.371002101,-1.004866746,-0.029960618,-0.852203632,-1.099660313,-1.217230155,3.885158991,3.098281822,3.619429369,4.10418295,3.853910029,3.324687874,3.708639515,4.132327272,4.152595453,4.122759445,3.802866919,3.037123637,3.842223896,3.714803791,3.906564989
KONZ,US-xKZ,Konza Prairie Biological Station NEON,8,3.797236405,3.126227636,2.08428264,4.613547154,4.126096124,3.300032514,3.358144303,4.64481875,4.909776161,3.709732261,4.084154119,2.010132542,4.880720054,3.349920668,4.446000916,-0.584478466,-0.208267372,0.216281728,-1.066920372,-0.649016441,-0.292637553,-0.391057044,-0.947224361,-1.129226603,-0.66393564,-0.719402098,0.186631171,-1.049487521,-0.381255868,-0.952376059,3.364032564,3.156120809,2.681074721,3.513902677,3.543598915,3.22694898,3.208348129,3.632486737,3.660283072,3.239255694,3.452980977,2.54337172,3.739440196,3.201863106,3.496059367
KONZ,US-xKZ,Konza Prairie Biological Station NEON,9,2.614523421,2.145681273,2.248589562,2.259533574,2.671948817,2.663733783,1.822455193,2.365707309,2.174794454,2.015031402,2.004271076,1.854631192,2.696520542,2.268813896,2.27511873,-0.269325341,0.010113855,-0.097231128,-0.087461346,-0.169633632,-0.284418614,0.164968161,-0.135575164,-0.070997622,0.010687271,-0.02363945,0.098274198,-0.188041019,-0.031043396,-0.026815844,2.528233926,2.376721119,2.35915466,2.372778705,2.688680592,2.502507418,2.222437153,2.37783875,2.299572708,2.306853168,2.202995629,2.149816224,2.694647555,2.451972185,2.469036411
KONZ,US-xKZ,Konza Prairie Biological Station NEON,10,0.909490799,0.991815386,1.127502902,0.662943761,0.992939354,0.826628377,0.870268262,0.82158833,0.654554515,0.796938529,0.713981643,0.705912801,1.051761336,0.889362684,0.676479169,0.317617573,0.32188072,0.271575504,0.571164179,0.310353093,0.32435181,0.399120668,0.382260357,0.444096886,0.323718388,0.423060355,0.458761758,0.216999512,0.359099773,0.47442013,1.35087453,1.342629426,1.444595523,1.323963412,1.436408686,1.207591866,1.401022692,1.332204987,1.16908857,1.288230307,1.257167054,1.293328629,1.365969865,1.375517256,1.278339995
KONZ,US-xKZ,Konza Prairie Biological Station NEON,11,0.40996178,0.47328914,0.421623308,0.359912552,0.439981515,0.425711937,0.401356074,0.39519401,0.35635169,0.378122255,0.409273686,0.460524695,0.388613179,0.366897292,0.359072243,0.443456407,0.287551115,0.336559949,0.372014681,0.36594881,0.396445736,0.404118638,0.318581842,0.419011911,0.313008183,0.31556707,0.41680906,0.376426906,0.260638654,0.400971015,0.914316566,0.803194816,0.808709565,0.779418805,0.86705923,0.884742581,0.851167475,0.761966144,0.832952285,0.756349927,0.777983546,0.962491038,0.841646781,0.665673976,0.825751726
KONZ,US-xKZ,Konza Prairie Biological Station NEON,12,0.284704981,0.329434196,0.300128416,0.321265763,0.324917711,0.314608707,0.209302792,0.282255198,0.163557883,0.258187911,0.337320706,0.24599702,0.232441131,0.269172792,0.292548941,0.213332738,0.251856803,0.271716756,0.302828214,0.286477901,0.312551386,0.283067292,0.255135669,0.290966527,0.233064901,0.272312161,0.300816342,0.279413744,0.275893706,0.287530314,0.553796054,0.614913839,0.603158235,0.654973893,0.650189942,0.671819957,0.526507115,0.559865195,0.473475762,0.507534314,0.645889495,0.574014911,0.535052073,0.574359097,0.60579518
MOAB,US-xMB,Moab NEON,1,0.177952702,0.157605799,0.267594754,0.14369792,0.298078215,0.23543189,0.164318339,0.130055889,0.203086321,0.139737186,0.181919214,0.225468731,0.128767165,0.231988357,0.234335244,-0.075924325,-0.081154562,-0.068647596,-0.073158894,-0.076590198,-0.074355507,-0.08222451,-0.078869703,-0.072748002,-0.071714737,-0.081375686,-0.085680522,-0.083638931,-0.076328786,-0.06500042,1.41E+36,0.242544971,0.302141093,0.207957827,0.333876146,0.272653914,0.240502465,0.190658481,0.262438443,0.203228728,0.241099668,0.2725084,0.203092107,0.279134116,0.302282311
MOAB,US-xMB,Moab NEON,2,0.231620455,0.244113442,0.286565328,0.1957579,0.367445693,0.33040037,0.350099653,0.222910809,0.345697267,0.177085947,0.257966938,0.242330128,0.255351862,0.355699178,0.492762843,-0.071350504,-0.089675941,-0.077663259,-0.079033127,-0.084222089,-0.101426978,-0.097916965,-0.073735001,-0.093973467,-0.055079606,-0.094487905,-0.077848572,-0.07778419,-0.08971251,-0.096163586,0.270076196,0.275446789,0.303289471,0.241056263,0.363234681,0.312344773,0.341820179,0.25897162,0.338268199,0.233589318,0.283345177,0.28060681,0.288666432,0.369892085,0.451879516
MOAB,US-xMB,Moab NEON,3,0.570661038,0.449648659,0.547057533,0.709277893,0.591116473,0.418812633,0.654280999,0.575880344,0.63079455,0.422826436,0.590591718,0.619538694,0.502809736,0.6296821,0.646763687,-0.120944523,-0.153819386,-0.132127399,-0.200775716,-0.170797252,-0.083172652,-0.184055106,-0.17519414,-0.182478175,-0.105240844,-0.152951552,-0.175655018,-0.141633777,-0.155299172,-0.184432441,0.502984683,0.390350387,0.491749417,0.579470049,0.495413118,0.420306022,0.545503728,0.476273846,0.516319703,0.401763406,0.506243291,0.507498737,0.444954586,0.526470281,0.533590938
MOAB,US-xMB,Moab NEON,4,0.865970191,0.930577639,0.891824828,0.970985151,0.917666883,0.948109815,1.038882993,0.912715263,0.837292549,0.798462065,0.821368307,0.890421086,0.75480803,0.806838445,0.918010443,-0.250711048,-0.27441362,-0.275825964,-0.280610133,-0.300922333,-0.2982698,-0.372796456,-0.3168986,-0.244473504,-0.244810307,-0.254613234,-0.243053134,-0.196671027,-0.223353381,-0.28057815,0.681708091,0.729936697,0.689080869,0.758902326,0.692244522,0.716203223,0.735571163,0.666739398,0.664005969,0.625214992,0.635545313,0.70951552,0.615944739,0.63953493,0.712172765
MOAB,US-xMB,Moab NEON,5,1.351507326,1.112862927,1.176412452,1.456144698,1.319034656,1.145353086,1.301786517,1.126754562,1.203654663,1.185203071,1.094666872,1.081529174,1.154345249,1.177046346,1.033980995,-0.425834472,-0.310926473,-0.340392176,-0.497840597,-0.414977063,-0.313577173,-0.392530372,-0.331589371,-0.336459771,-0.373848787,-0.305406258,-0.282656445,-0.336341094,-0.355887219,-0.28378105,1.022801811,0.903144495,0.922218246,1.033667139,0.987122145,0.932701802,1.000457806,0.877831509,0.965541161,0.885404305,0.856411363,0.90587353,0.902818715,0.909273115,0.835246763
MOAB,US-xMB,Moab NEON,6,1.455497178,1.19631862,1.496663219,1.556214523,1.481043504,1.307158249,1.473994686,1.538162613,1.290066646,1.505291244,1.474114588,1.132487801,1.231255679,1.400131672,1.445426884,-0.403497013,-0.252633934,-0.435887764,-0.476898697,-0.430293992,-0.313514081,-0.425001261,-0.478260963,-0.353294213,-0.435048068,-0.424444993,-0.219380575,-0.266460922,-0.389063438,-0.387022787,1.180743286,1.086189783,1.178615612,1.199827288,1.158709341,1.122687557,1.181127372,1.181642614,1.026307783,1.202535127,1.162394487,1.064352397,1.104908394,1.138353022,1.18774585
MOAB,US-xMB,Moab NEON,7,1.26382938,1.032291216,1.204296823,1.335793796,1.410103288,1.220355776,1.267393566,1.346770022,1.345592148,1.44280832,1.327331863,1.002185006,1.199772044,1.150043989,1.44239781,-0.264439188,-0.123576139,-0.218990232,-0.310086596,-0.337103436,-0.241639859,-0.261565294,-0.311061135,-0.320963226,-0.366094469,-0.303781018,-0.124044903,-0.221623637,-0.196760234,-0.355861436,1.150725174,1.071891979,1.153995666,1.191964629,1.235832911,1.152205437,1.169797971,1.201199445,1.185373958,1.217172649,1.153709228,1.049812908,1.144507905,1.120570514,1.193124143
MOAB,US-xMB,Moab NEON,8,1.269867332,1.042475691,1.172530613,1.227736481,1.420534001,1.272990188,1.210978888,1.261686474,1.078202062,1.467801566,1.285906534,0.986563953,1.207826477,1.196590094,1.151527378,-0.270142302,-0.152644471,-0.214278068,-0.253486694,-0.343398168,-0.275511679,-0.234346571,-0.283744211,-0.181709835,-0.384100594,-0.28990776,-0.118776382,-0.22902208,-0.229359809,-0.206421339,1.123457504,1.032681536,1.10633027,1.108454992,1.186192125,1.115177455,1.130950159,1.11074944,1.03457314,1.202655394,1.1483344,1.023019874,1.118372706,1.083809705,1.079928679
MOAB,US-xMB,Moab NEON,9,1.062539082,1.136415419,1.074203187,1.063565982,1.234847854,1.09541365,1.177300377,1.013367038,0.953199334,1.181521145,1.075479307,0.930952596,1.183736048,1.046370307,1.012659063,-0.198494751,-0.208213264,-0.207637035,-0.189648056,-0.282991286,-0.217546214,-0.246847791,-0.174778908,-0.141882975,-0.259128807,-0.178732755,-0.130299628,-0.242580775,-0.16567575,-0.168199031,0.976084152,0.998520805,0.962964464,0.965861733,1.032302376,0.949628461,1.001642189,0.940615497,0.90336609,1.021550413,0.987827533,0.899547721,1.02994086,0.983678855,0.955205158
MOAB,US-xMB,Moab NEON,10,0.776843673,0.791501471,0.798040842,0.720003843,0.860090065,0.803186618,0.842903741,0.797278222,0.712235553,0.830714266,0.753690433,0.745505221,0.795278036,0.752299058,0.819002759,-0.110238175,-0.150250008,-0.090134178,-0.089618406,-0.129169785,-0.137588242,-0.149168805,-0.135517714,-0.089585414,-0.143013846,-0.126905389,-0.103509998,-0.16193161,-0.077880403,-0.095418778,0.713823473,0.682959549,0.768199403,0.683233124,0.758679282,0.692693379,0.727662316,0.710590119,0.671794397,0.739841208,0.689643847,0.699324991,0.673822276,0.728921158,0.789407496
MOAB,US-xMB,Moab NEON,11,0.415488838,0.406685835,0.341600919,0.37217485,0.36778809,0.410740264,0.465993786,0.482312849,0.371416927,0.340110582,0.370144164,0.439147702,0.363431371,0.397876166,0.377975083,-0.058011551,-0.076411723,-0.04538711,-0.053925069,-0.066688152,-0.068277503,-0.049433102,-0.075771421,-0.085824755,-0.074450122,-0.061324417,-0.071325399,-0.034816331,-0.048556724,-0.077090068,0.430616261,0.388693208,0.389201921,0.413359267,0.386367603,0.416832198,0.483918974,0.473790731,0.366158695,0.36778609,0.384648785,0.425542512,0.417995822,0.420412072,0.395800298
MOAB,US-xMB,Moab NEON,12,0.15108206,0.20747891,0.167417122,0.242228119,0.235533332,0.178173436,0.138504838,0.171314275,0.134083859,0.275542151,0.19893956,0.157135713,0.173557373,0.204056917,0.15985496,-0.077144151,-0.07202452,-0.070374759,-0.075437949,-0.076324608,-0.063896692,-0.073773382,-0.060123247,-0.073185809,-0.050364068,-0.085611482,-0.069393764,-0.074446608,-0.057629415,-0.070381735,0.238497087,0.265269427,0.241810659,0.30335757,0.283788958,0.268050027,0.220396124,0.248812776,0.201922191,0.339958027,0.259716742,0.238446059,0.249177877,0.291376793,0.244490811
NIWO,US-xNW,Niwot Ridge NEON,1,0.149335026,0.170349999,0.258527646,0.177528043,0.240874845,0.237481372,0.085033946,0.062975043,0.30254647,0.109229053,0.137431617,0.189054586,0.171011084,0.207621612,0.159856723,0.136125446,0.110486378,0.121301979,0.121526515,0.126416592,0.112732481,0.181254193,0.14326274,0.112262264,0.150500586,0.149243261,0.156026583,0.113612195,0.150451716,0.160973525,1.41E+36,0.383997904,0.474392353,0.400815853,0.460014198,0.440141162,0.34600657,0.284382734,0.496393654,0.343496143,0.363738776,0.435450888,0.379107628,0.433338332,0.396306386
NIWO,US-xNW,Niwot Ridge NEON,2,0.168425578,0.205437056,0.118205578,0.123469009,0.226537845,0.215463265,0.177164456,0.175323535,0.291809858,0.076512743,0.179372103,0.100746068,0.162271797,0.189088835,0.347804582,0.105057005,0.103805966,0.132567045,0.112330055,0.094818719,0.056366066,0.130170419,0.100711254,0.044553898,0.144044114,0.091559059,0.140628538,0.124857755,0.109645791,0.1380324,0.385786414,0.419103586,0.344114058,0.338414073,0.433510165,0.389460059,0.418044247,0.373460128,0.452369237,0.307106281,0.375394169,0.32933294,0.377280514,0.381833837,0.571817058
NIWO,US-xNW,Niwot Ridge NEON,3,0.371905494,0.393612278,0.334689006,0.797666474,0.40678776,0.377046036,0.654833031,0.37131227,0.504325657,0.299660551,0.437630694,0.827296741,0.276000343,0.375619054,0.568010005,0.052971688,-0.007478002,0.114098485,-0.105021253,0.027547472,0.052942396,-0.052204282,0.017303771,0.01698618,0.102830555,-0.00252919,-0.203284156,0.09677891,0.023942837,-0.043923776,0.54715061,0.504704769,0.553414733,0.784876015,0.546378335,0.542456399,0.699273303,0.502116808,0.632852526,0.508984013,0.547591929,0.760061427,0.474025499,0.51973006,0.640094832
NIWO,US-xNW,Niwot Ridge NEON,4,0.993384613,1.244293399,0.912020731,1.184652661,1.023159604,1.289300458,1.06608922,0.792892163,0.820641716,0.898400445,0.73983411,1.644748267,0.530329491,0.89103571,1.103876898,-0.157744089,-0.328203529,-0.115812822,-0.278202335,-0.136761087,-0.30519973,-0.226441577,-0.130735058,-0.068701563,-0.145968883,-0.083723254,-0.5192682,0.012426288,-0.133556324,-0.192552816,0.912044647,1.027588985,0.885989531,0.997760116,0.955075457,1.064043879,0.922284778,0.772270728,0.831870405,0.851745137,0.769716642,1.207725496,0.660463505,0.855116506,0.998704233
NIWO,US-xNW,Niwot Ridge NEON,5,2.417807752,2.191879979,2.31667418,2.592324993,2.396656288,2.329804321,2.322545399,1.736887163,2.053712127,1.815424219,1.447555792,2.30143698,1.807161534,1.93046724,1.438103272,-0.711808047,-0.634347732,-0.676042132,-0.787232033,-0.734877407,-0.680197698,-0.672815946,-0.403352752,-0.52750844,-0.506238041,-0.223389324,-0.682317756,-0.519035674,-0.508438765,-0.275795673,1.668424648,1.597501768,1.604789425,1.751244296,1.616223167,1.664194213,1.607426747,1.372681585,1.536796821,1.344277799,1.270209577,1.644550283,1.348185841,1.422253451,1.211395857
NIWO,US-xNW,Niwot Ridge NEON,6,3.782039661,3.703951849,3.826349753,3.400243823,3.904559497,3.617049104,3.792249859,3.39784938,3.545981415,3.791906037,3.647375778,3.201845233,3.384190019,3.622815851,3.871361425,-1.119726358,-1.087082497,-1.288162119,-1.055413912,-1.288967081,-1.062059258,-1.227033713,-1.03298474,-1.197568976,-1.180520607,-1.124558865,-0.855105009,-0.926023351,-1.138920311,-1.202627435,2.588722254,2.609098797,2.41552046,2.282608771,2.481754558,2.529086507,2.498127531,2.29222212,2.22970125,2.522750896,2.411460012,2.434282848,2.459270415,2.409390778,2.549284213
