site,code,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
BLAN,US-xBL,Blandy Experimental Farm NEON,10,1.948328758,2.100150742,2.580140043,2.438743172,2.118186061,2.639992074,2.571881062,2.588939688,1.613084972,2.554456629,2.759400847,1.847000584,1.742658518,2.033212219,2.017828622,0.372254934,0.372278379,0.14073614,0.145793661,0.379727327,0.048802344,0.141163867,0.064441534,0.096066114,0.095818267,0.413502615,0.464907494,0.428799319,0.365878802,2.368983302,2.348040158,2.583335177,2.4586893,2.465433124,2.471104446,2.645439955,2.431883908,2.181977269,2.532586546,2.693032978,2.194515335,2.168660349,2.425727106,2.302479848
BLAN,US-xBL,Blandy Experimental Farm NEON,11,0.742535284,0.790387911,0.930039221,1.071466562,0.908061098,0.978843548,0.766074938,0.767014809,0.827978209,0.945107202,1.063595402,0.7747396,0.642821538,0.711297009,0.955760743,0.754392168,0.505958527,0.510133864,0.527899594,0.546718479,0.533494613,0.621666915,0.553247688,0.481667595,0.514977398,0.47987604,0.629814744,0.657105936,0.582424968,1.531173486,1.218601827,1.367787908,1.486665463,1.416985024,1.475141562,1.308821141,1.211167338,1.495066011,1.322993532,1.468660668,1.199534635,1.19739897,1.318055053,1.496558812
BLAN,US-xBL,Blandy Experimental Farm NEON,12,0.429507474,0.440259827,0.45980279,0.438114849,0.381887811,0.668955391,0.440012844,0.423754034,0.255826253,0.367503614,0.538349938,0.452517786,0.333012859,0.40138133,0.536309494,0.59075889,0.52353274,0.474537296,0.449441723,0.519472694,0.522482432,0.578552476,0.623767876,0.418021978,0.491649929,0.460470915,0.570391755,0.650449965,0.588351864,0.941651404,0.866094583,0.836338388,0.783445103,0.852261901,1.107895822,0.89324337,0.945602394,0.805322646,0.681898703,0.956887496,0.824081179,0.825685764,0.945744314,1.073073864
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,1,0.499697682,0.479702119,0.525613245,0.428137627,0.457786725,0.418605387,0.50940699,0.382876514,0.483474348,0.466182556,0.431610226,0.814003179,0.370750479,0.558791952,0.400609774,0.160343294,0.179502836,0.236474901,0.305611054,0.250698713,0.406650564,0.192439553,0.227678816,0.203988362,0.2371851,0.046464046,0.212727462,0.107932918,0.234571246,1.41E+36,0.782671056,0.842468059,0.857349774,0.804504847,0.822928735,0.761742166,0.722181835,0.777165997,0.740566359,0.771505604,0.92010632,0.695918063,0.758644979,0.717842695
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,2,0.78578217,0.561322927,0.561863543,0.442108832,0.492509409,0.437654513,0.64240303,0.442199758,0.509697452,0.514407054,0.546012089,0.912219648,0.469055376,0.602718818,0.566109455,0.039666946,0.174994047,0.313038647,0.207410035,0.368819232,0.361022888,0.127174406,0.237623344,0.2087696,0.275925268,0.065722959,0.271408278,0.181442329,0.286597033,0.909929765,0.865438316,0.928577847,0.760615491,0.929709729,0.82296068,0.863763939,0.800939494,0.878675478,0.764702035,0.955793158,1.062096094,0.85158958,0.852755761,0.918145899
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,3,1.100813443,0.920195481,0.958791087,0.83459127,0.983411767,0.766468075,1.309264534,0.807390073,0.638100543,0.983340554,0.760802446,2.011620751,0.82215356,0.820638098,0.889175208,0.08165912,0.101043339,0.089170066,0.21388189,0.019643101,0.222171405,0.024621245,0.161811001,0.033260049,0.272935477,-0.207976265,0.015544759,0.122188841,0.255598218,1.262987885,1.189665322,1.195162037,1.192178027,1.175822363,1.132228284,1.493111831,1.155329984,1.176950143,1.166380222,1.205723985,1.840509241,1.026158249,1.103091249,1.227946796
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,4,3.515793449,2.830038498,2.452467733,2.723104335,2.97746323,2.412852524,3.853499827,2.838407739,1.795640647,3.211153442,2.324809853,3.516197039,2.579505269,2.159225459,3.162385861,-0.877232651,-0.543053447,-0.577252219,-0.49828747,-0.764811089,-0.413510577,-0.988857631,-0.657955166,-0.767587514,-0.337624144,-0.823206148,-0.566922855,-0.439395714,-0.50227663,2.619099541,2.446415843,2.087608621,2.352676522,2.309224798,2.1823753,2.752653046,2.309627784,1.845562327,2.480156346,2.153648484,2.690934055,2.169163477,1.915370852,2.675208861
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,5,4.246868612,5.052036984,4.112737366,3.744928248,3.487207278,3.874138018,4.941823534,4.652653986,4.312345086,4.42805495,4.199623163,2.714133892,3.334081982,2.97171619,3.625817594,-0.981561444,-1.348592861,-0.773116101,-0.626156559,-0.619744197,-0.917536589,-1.155587652,-1.244154803,-0.930300607,-1.11388038,-0.364960176,-0.527174786,-0.43761073,-0.410138145,3.233476293,3.543544169,3.310268598,3.154166453,2.955417232,3.052021888,3.532439142,3.369854638,3.300532954,3.343678604,3.130826092,2.595784134,2.940240151,2.731924106,3.136341154
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,6,3.510043794,4.732160162,5.065138905,4.89058519,3.657237284,2.544811643,4.481761379,4.861921649,4.395323711,3.786608401,3.850404932,3.396120344,4.470858204,3.287693552,4.76933713,-0.456012742,-1.202562116,-1.307770071,-1.056646093,-0.643683215,-0.105939846,-0.979156107,-1.22949371,-0.685653547,-0.829064121,-0.621520207,-1.166418421,-0.327567097,-1.314330522,3.250182691,3.488255295,3.617386474,3.616140841,3.13586989,2.696383677,3.451387382,3.583386001,3.330487146,3.237000779,3.151913928,2.95869111,3.370455684,3.121285175,3.500334049
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,7,3.177888993,5.008452815,3.284814044,4.770340795,3.220086052,2.14560576,4.67346015,3.40647013,2.765374304,4.093889851,2.813469189,2.164253208,3.54538086,3.302438513,4.340542989,-0.382670292,-1.227121452,-0.518961323,-1.295174597,-0.409595344,0.072660148,-1.163394193,-0.567548674,-0.867682724,-0.198954103,-0.033030954,-0.588365856,-0.457126512,-1.038849497,3.095102503,3.637795701,3.020755191,3.47840597,3.042421937,2.558570491,3.514034061,3.040227462,2.792136003,3.345640924,2.963057036,2.527339466,3.141552429,3.037712762,3.367030449
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,8,2.292059293,2.921878879,2.383965021,3.614889763,2.763604341,1.700141727,3.337491141,3.156650848,2.047618424,3.217117908,1.556104735,1.743339519,2.360611738,2.889144347,2.682986451,-0.013359342,-0.371369781,-0.101978293,-0.776303357,-0.300631627,0.209351893,-0.615616321,-0.425876423,-0.596848862,0.243657933,0.031017637,-0.149613203,-0.381522492,-0.274845666,2.661148494,2.813330254,2.617461247,2.983761483,2.77922552,2.342583346,2.968643157,2.938507837,2.40976998,2.875459466,2.27330319,2.185970836,2.591890958,2.837623747,2.75872479
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,9,2.283361604,2.443743392,2.386057408,2.379312234,1.667538961,2.672180791,2.340364166,3.032722324,1.816258713,3.299068762,1.320886883,1.544267686,2.021634008,2.103313989,1.942751686,-0.206997709,-0.29501182,-0.16114583,-0.199372179,0.161485572,-0.396080565,-0.218294424,-0.557384711,-0.601052557,0.253242524,0.174005412,0.005055754,-0.047178485,0.006299685,2.294071899,2.399586862,2.391124423,2.37698055,2.194549278,2.464455152,2.394398795,2.607451211,2.269205916,2.821794343,1.867252127,2.078138413,2.313253887,2.401326872,2.257553879
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,10,1.432749917,1.417431141,1.27834373,1.53492266,1.151328345,2.035376623,1.371652991,1.722344406,1.576774013,1.935633157,1.656542186,1.141810298,1.714029136,1.867775887,1.324433183,0.077635739,0.261028808,0.264447599,0.114148093,0.256307875,-0.139547499,0.048035702,-0.089963292,-0.278300065,0.016988809,0.34387075,0.078918223,-0.017656864,0.272105588,1.678798825,1.77531074,1.693594095,1.795198257,1.58195096,1.971365522,1.660914284,1.773169001,1.863672532,1.823226906,1.798791998,1.667956384,1.901015722,1.968245011,1.770538225
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,11,0.650187384,0.818418061,0.662756256,0.685548985,0.63860832,1.129295911,0.624602984,0.664597657,0.84801377,0.743342319,1.042120008,0.54817271,0.882924982,0.81961206,0.870615379,0.449058409,0.189343402,0.419178486,0.407351388,0.354639747,0.160089775,0.459497667,0.291030109,0.228048976,0.105527085,0.467279665,0.309729279,0.271465373,0.217289912,1.150487288,1.126291898,1.17114447,1.158723019,1.091358426,1.376895099,1.183391815,1.048627935,1.175332397,1.123526333,1.218689508,1.134120378,1.244124644,1.17684476,1.205958557
CLBJ,US-xCL,Lyndon B. Johnson National Grassland NEON,12,0.433806624,0.505670943,0.4821532,0.53466734,0.404503518,0.580947359,0.368071083,0.414161604,0.530569757,0.493513416,0.675312684,0.381720969,0.569492196,0.418125636,0.539985274,0.245353288,0.230542922,0.316409622,0.199585385,0.390283428,0.263224351,0.270169876,0.233315111,0.310782307,0.187526318,0.266325321,0.179706206,0.308939674,0.219648612,0.765727489,0.808123647,0.894457387,0.830648414,0.81476402,0.894142901,0.763538164,0.719502903,0.764037971,0.903431732,0.900681797,0.717580753,0.790525248,0.788908581,0.837153657
CPER,US-xCP,Central Plains Experimental Range NEON,1,0.189680129,0.203914427,0.200255258,0.203453085,0.206125198,0.255844159,0.144017338,0.156260511,0.268324424,0.188321603,0.188673143,0.211953323,0.179309189,0.288975654,0.137292316,-0.117248945,-0.156710446,-0.118800216,-0.133618487,-0.093220472,-0.109062816,-0.131320419,-0.145057577,-0.162142687,-0.121747674,-0.150330347,-0.142964998,-0.121592371,-0.098721529,1.41E+36,0.250302286,0.2760902,0.254489186,0.288712248,0.309529211,0.187018037,0.216788213,0.312585319,0.240823119,0.24883283,0.258412412,0.230793476,0.344590327,0.246059005
CPER,US-xCP,Central Plains Experimental Range NEON,2,0.184608758,0.239748044,0.179374432,0.1854803,0.187265828,0.268785398,0.198642486,0.226752263,0.218607125,0.183237411,0.182109035,0.186031144,0.183996864,0.229301055,0.200321125,-0.083144079,-0.056512093,-0.111926703,-0.09296868,-0.048382461,-0.159641259,-0.091457123,-0.117900789,-0.125509594,-0.043645361,-0.082897687,-0.082546583,-0.140884105,0.004493769,0.267828843,0.338152702,0.241592386,0.260552543,0.300913071,0.329245786,0.261184065,0.277662691,0.291931885,0.239676799,0.301710604,0.266538467,0.279094179,0.312011464,0.356827512
CPER,US-xCP,Central Plains Experimental Range NEON,3,0.252860735,0.261664346,0.24386343,0.311794225,0.249241366,0.201048772,0.287993766,0.297488942,0.280737695,0.205418911,0.22342865,0.241608286,0.231022644,0.332568334,0.246472573,-0.000561987,0.013110499,-0.005877441,0.035419626,0.020878609,0.031067734,0.035853051,-0.04430311,0.037474121,0.027518519,0.03352965,-0.019283048,-0.126000821,0.00050177,0.32584198,0.35380608,0.311216019,0.385816618,0.357240684,0.320562697,0.364698887,0.331745224,0.312057058,0.318028682,0.324415103,0.316893594,0.300634946,0.342172985,0.319788939
CPER,US-xCP,Central Plains Experimental Range NEON,4,0.560747597,0.286473975,0.478450041,0.379439609,0.348264508,0.514036972,0.520230873,0.458123481,0.425204662,0.395459914,0.30455276,0.238915373,0.336957986,0.625299993,0.36337251,-0.083475913,0.112285879,-0.015460605,0.0812585,0.031455151,-0.026973686,-0.07232012,-0.037372437,0.000183669,0.059954045,0.101496388,0.021101223,-0.206098693,0.020531967,0.478151782,0.382980428,0.441995632,0.415121736,0.416310358,0.431389646,0.475292939,0.433925442,0.452729398,0.438940253,0.390240789,0.3637743,0.41672733,0.471149005,0.425864559
CPER,US-xCP,Central Plains Experimental Range NEON,5,1.348139196,0.437023407,1.324831393,0.514173036,1.066180913,0.662821802,1.095465792,0.652937351,1.501916565,1.214476445,0.565826667,0.244617359,0.881345252,1.601937672,0.846586021,-0.393882714,0.110763269,-0.365663397,0.087109966,-0.220354574,0.007218555,-0.255636145,0.004071355,-0.387675498,0.015986994,0.181001515,-0.128946172,-0.598930501,-0.10847755,0.839695957,0.610272974,0.886441583,0.618622146,0.780615169,0.676263426,0.800192596,0.653093474,0.932536501,0.831584814,0.640496366,0.537512353,0.712922485,0.940884764,0.774316594
CPER,US-xCP,Central Plains Experimental Range NEON,6,1.398608107,0.642218182,1.998276078,0.711450279,2.329067958,0.468015565,0.739688076,0.957722493,3.153013832,2.332254636,1.286012146,0.301091003,0.784290471,2.023586458,2.461037645,-0.29039408,0.121125799,-0.640082259,0.069278648,-0.83171946,0.191685757,0.075431509,-0.053260955,-0.727692179,-0.194615609,0.273625523,0.075730723,-0.544408783,-0.779184294,1.109134805,0.840485194,1.238688931,0.838164731,1.399624267,0.794450879,0.859723024,0.946639488,1.626033787,1.415300951,0.9962365,0.711176416,0.861612764,1.278047448,1.431604573
CPER,US-xCP,Central Plains Experimental Range NEON,7,1.136544986,0.460361141,0.906996744,0.838581313,1.280365761,0.643582263,0.91796791,0.377360632,2.228175244,1.34476437,0.98353955,0.41165046,0.735384438,1.29329925,1.57148778,-0.118305988,0.22950091,0.044582944,0.016581754,-0.189403694,0.162076683,0.03736284,0.258636351,-0.180701952,0.045602772,0.238790715,0.102743982,-0.185386449,-0.339903859,1.030046759,0.78307039,0.947841541,0.885439504,1.071668233,0.853846256,0.952526632,0.766968111,1.377871637,1.074264817,0.958136975,0.746267581,0.889412793,1.097861229,1.152826127
CPER,US-xCP,Central Plains Experimental Range NEON,8,0.648660385,0.281033044,0.728392078,0.533347222,0.764973053,0.525867388,1.449317089,0.934921473,0.920273336,0.547072457,0.488428083,0.21842825,0.448382324,0.92820412,0.726445976,0.071965758,0.250001408,0.080362587,0.113000943,-0.009298244,0.137934368,-0.267069234,-0.034798955,0.131406507,0.180584636,0.285925013,0.169826553,-0.04363769,0.022636526,0.771548316,0.662468306,0.821812626,0.70933368,0.773969516,0.731730383,1.088075946,0.871861704,0.873601122,0.718960986,0.708758893,0.636032333,0.716398121,0.854096256,0.774862326
CPER,US-xCP,Central Plains Experimental Range NEON,9,0.408340032,0.321793217,0.694158268,0.458111819,0.3565603,0.508710666,0.926517669,1.031813297,0.392128301,0.257950049,0.26129987,0.251609066,0.577299273,0.376429384,0.365483186,0.129663011,0.174351947,-0.058317269,0.093928961,0.155923966,0.072444738,-0.14793334,-0.237313086,0.174095094,0.183333457,0.20229355,0.014186205,0.133331025,0.155307737,0.555489695,0.573680032,0.655829891,0.628956794,0.543328825,0.608723352,0.771944823,0.808181796,0.57480851,0.489137633,0.539698221,0.555299053,0.696033811,0.604852211,0.595133731
CPER,US-xCP,Central Plains Experimental Range NEON,10,0.249880332,0.254885394,0.31485777,0.403591382,0.280885468,0.32935351,0.504300693,0.446634804,0.258750183,0.211552103,0.21077938,0.205109033,0.483806627,0.278443693,0.25796137,0.111858917,0.088528567,0.096196222,0.055831413,0.119990901,0.07573519,-0.006444971,0.022341349,0.146265654,0.112942567,0.13418363,-0.020332409,0.105576706,0.129631,0.387417344,0.392999942,0.413305594,0.554621293,0.485667916,0.440641575,0.53295849,0.49416375,0.439831234,0.420467968,0.403950018,0.416590259,0.525509022,0.428563786,0.475163246
CPER,US-xCP,Central Plains Experimental Range NEON,11,0.204892876,0.213209438,0.18927462,0.178520228,0.178628867,0.216362428,0.205206471,0.21103488,0.1623005,0.221011368,0.168828429,0.187711702,0.245877323,0.219476042,0.200907689,0.00090953,-0.006056015,0.040692453,-0.027178314,0.021544621,-2.15E-05,0.00043575,0.011761836,-0.074404064,-0.004118117,0.035494361,-0.012385827,-0.015924743,-0.001693438,0.302913632,0.351017043,0.313366666,0.286321373,0.303754833,0.358642143,0.314845931,0.317751861,0.287029643,0.325285735,0.301923203,0.31084533,0.331895769,0.337031972,0.321805218
CPER,US-xCP,Central Plains Experimental Range NEON,12,0.212681468,0.227064457,0.17281371,0.27414675,0.267345835,0.175652911,0.149167054,0.227454288,0.165724141,0.230219298,0.189576186,0.179120552,0.257858367,0.183208157,0.171827575,-0.168409381,-0.150583174,-0.110176774,-0.105740801,-0.101353267,-0.130751992,-0.140862333,-0.160456451,-0.136671232,-0.124630772,-0.129554147,-0.130423202,-0.144703733,-0.102183568,0.257349911,0.267627068,0.227523156,0.333634168,0.306667214,0.271946421,0.197626779,0.252924088,0.210381096,0.287621927,0.24504678,0.21720743,0.271712454,0.252206924,0.217841588
DCFS,US-xDC,Dakota Coteau Field  NEON,1,0.08594192,0.119952396,0.093902984,0.08065083,0.10265886,0.106999736,0.080180233,0.087000268,0.0898347,0.085776543,0.088041565,0.156943697,0.083077981,0.087148984,0.101555607,0.101890579,0.131354011,0.115023081,0.086581268,0.08169338,0.134510899,0.098650273,0.069073541,0.073374059,0.082172822,0.163447606,0.066870927,0.079796092,0.07099654,1.41E+36,0.335441532,0.307802497,0.250012128,0.29106109,0.354856524,0.277163732,0.262957482,0.27703399,0.26814517,0.257113513,0.429142864,0.254536341,0.265237121,0.289215076
DCFS,US-xDC,Dakota Coteau Field  NEON,2,0.089010012,0.121985104,0.091027057,0.099721183,0.101004295,0.095077344,0.086476383,0.090201964,0.080810104,0.086683498,0.099039337,0.159418695,0.082795114,0.085710305,0.096635801,0.076906769,0.125309517,0.059576787,0.091970053,0.101897847,0.101487655,0.061676189,0.098946809,0.046627016,0.102435035,0.151513099,0.105723644,0.044305754,0.076227839,0.223542398,0.368108319,0.207527276,0.294128874,0.30644093,0.275694775,0.253060504,0.245206571,0.254390544,0.218387976,0.259817878,0.397867261,0.228285845,0.215907516,0.240672804
DCFS,US-xDC,Dakota Coteau Field  NEON,3,0.149241662,0.126005854,0.180996632,0.212141049,0.218393971,0.174041628,0.159057586,0.195968318,0.108895846,0.187111181,0.105439666,0.269914486,0.096904816,0.155426009,0.224909095,0.185669379,0.19747948,0.228022162,0.248828314,0.183704603,0.177727236,0.24583515,0.198484525,0.200216303,0.170839246,0.387085986,0.15303458,0.182190578,0.239717758,0.392040026,0.41524603,0.450364213,0.53261101,0.476902645,0.430106913,0.462191877,0.45269832,0.362585227,0.44681591,0.322620448,0.751090236,0.273293102,0.428580794,0.526867905
DCFS,US-xDC,Dakota Coteau Field  NEON,4,0.471781178,0.351464162,0.598257373,0.647158811,0.594434057,0.699827788,0.596952839,0.494631513,0.345472059,0.666196277,0.354560704,0.66887562,0.246412737,0.426621167,0.520938326,0.345535835,0.385079374,0.441971366,0.318746118,0.492999994,0.425157871,0.254096226,0.374209063,0.404072617,0.364512177,0.379879231,0.206797399,0.373895847,0.492056465,0.885214686,0.780191383,1.035902342,1.016764146,1.140052185,1.110824161,0.906076888,0.86612799,0.795523607,1.060113512,0.76924153,1.115388001,0.484188763,0.838398046,1.037422593
DCFS,US-xDC,Dakota Coteau Field  NEON,5,2.377254023,1.261383292,2.03764961,1.600612379,2.066238208,2.290497913,2.200647718,1.248836758,1.750845471,2.311501647,1.478415137,2.37779749,1.158357295,1.194549284,1.583658674,-0.129999497,0.349516057,0.025338768,0.194446506,-0.109047045,-0.09141769,-0.053610456,0.383090301,-0.246333656,0.310560786,-0.186311201,0.440792674,0.446351914,0.219815463,2.154291385,1.629245071,1.998858812,1.797003995,1.85294588,2.147001965,2.092616898,1.600747685,1.803691245,2.02103099,1.771848411,2.12471135,1.623880562,1.669171326,1.787293594
DCFS,US-xDC,Dakota Coteau Field  NEON,6,5.743757913,3.886985488,6.041799054,5.047116897,6.249768006,5.366263781,5.95127994,3.905708963,4.117078921,5.366105818,4.85809864,5.144631122,3.669723689,3.121595193,4.615566411,-1.655936231,-0.56196981,-1.852314685,-1.396597549,-2.061859282,-1.488074243,-1.931110873,-0.680108288,-1.604072945,-1.143546441,-1.323885862,-0.444888303,-0.052289992,-1.053339924,3.606420899,3.262580093,3.764138311,3.342195411,3.828455895,3.607470901,3.719176788,3.124340182,3.24729283,3.612207989,3.437994511,3.57667123,3.158786407,3.02845718,3.429520887
DCFS,US-xDC,Dakota Coteau Field  NEON,7,6.509702332,4.925034702,5.984206392,6.400359617,6.544153427,4.579231556,6.387423114,4.98758998,5.39081211,5.386504073,6.649068246,5.50121835,4.575742669,5.960474838,6.576274133,-1.956642827,-0.989853535,-1.619833862,-2.024302703,-2.172721124,-0.823846402,-1.940266734,-1.114990264,-1.28637394,-2.053924929,-1.269759546,-0.764014563,-1.757644214,-2.070382917,4.170943799,3.792801575,4.001017045,3.979602878,4.118906008,3.70833322,4.167083537,3.779468715,3.675572684,3.873903591,4.242381843,4.050229181,3.653524198,3.918008316,4.127899612
DCFS,US-xDC,Dakota Coteau Field  NEON,8,4.01213907,2.774678126,2.592626731,3.372594244,3.482688413,2.537266383,3.728926763,4.148796972,3.373898762,3.525460046,5.384703974,3.82456626,3.858299643,4.235417121,3.60319767,-0.608209701,0.068286848,0.202312779,-0.275952815,-0.323027102,0.224298489,-0.407516496,-0.756278362,-0.323237244,-1.428650701,-0.574382384,-0.505088617,-0.737537868,-0.370766444,3.300788433,2.961638827,2.955915006,2.946916547,3.07238671,2.885514737,3.195048133,3.354181216,3.146560479,3.182919297,3.567100878,3.170858446,3.319019597,3.251826202,3.235033758
DCFS,US-xDC,Dakota Coteau Field  NEON,9,1.402257036,1.053897099,0.92276743,1.689941309,1.359435403,1.375491129,1.577783694,1.83776733,1.769046229,1.34981156,2.063729765,1.047556974,1.731914578,2.102867424,1.038634815,0.489348941,0.636070944,0.704002715,0.346852347,0.588408158,0.538034559,0.397975003,0.272379389,0.489291789,0.165570095,0.611425397,0.374156696,0.18455026,0.731811153,1.937282204,1.801471942,1.717063983,2.072676064,2.007312445,1.969655768,1.977631981,2.094132856,2.228794849,1.939126584,2.229413643,1.79146002,2.135027737,2.245903304,1.98277568
DCFS,US-xDC,Dakota Coteau Field  NEON,10,0.467799843,0.414384812,0.374545214,0.541218796,0.568414956,0.495832225,0.516723431,0.623259954,0.417964359,0.605510318,0.64373521,0.428084098,0.577578183,0.531101029,0.440262789,0.506307516,0.420769563,0.558147943,0.508009891,0.534010783,0.357344921,0.51571399,0.45763396,0.514736568,0.45538579,0.482130049,0.428412456,0.567910869,0.608856504,1.002496147,0.849463786,1.014991509,1.095967728,1.126206165,0.84430647,1.050915726,1.113115097,0.92996373,1.173664339,1.120426873,0.924193193,1.009372896,1.144785373,1.098535048
DCFS,US-xDC,Dakota Coteau Field  NEON,11,0.219836278,0.211762549,0.139610357,0.235884654,0.185256488,0.173121061,0.193611662,0.166197978,0.199127781,0.17060469,0.21140594,0.170245504,0.165872873,0.121136715,0.18520168,0.375731443,0.302141348,0.27737775,0.298768317,0.30566475,0.247358758,0.296285455,0.292870009,0.282019257,0.276907342,0.268305056,0.239350018,0.240055457,0.336371067,0.684674744,0.589954944,0.477518534,0.596531185,0.597622413,0.46422689,0.529086224,0.522674981,0.573215515,0.504839676,0.543916629,0.498655254,0.459648969,0.391072566,0.592874612
DCFS,US-xDC,Dakota Coteau Field  NEON,12,0.09255757,0.113135503,0.083426068,0.124938596,0.111603835,0.113553669,0.085007256,0.089987967,0.083710274,0.084409268,0.167394279,0.090642324,0.084149754,0.094475724,0.095591728,0.15158317,0.159314102,0.132223975,0.165307027,0.163143152,0.160000817,0.141038744,0.036119368,0.097250028,0.195524547,0.12174841,0.069541478,0.120297657,0.124551615,0.325635033,0.356525415,0.286701065,0.380676718,0.368089794,0.350267989,0.297756299,0.271198154,0.279286207,0.284808377,0.465821846,0.296392896,0.255017609,0.312010461,0.308537354
DELA,US-xDL,Dead Lake NEON,1,0.768573474,0.950485945,0.93932383,0.802839065,0.969858691,1.009866597,1.067852193,0.957383172,0.926273341,0.859451142,0.703599651,1.072024169,0.850369229,0.806725661,0.831494054,0.411520121,0.282429693,0.251316372,0.368732754,0.398176556,0.405658556,0.369086132,0.327052819,0.31213919,0.338406023,0.340218319,0.499090816,0.31412727,0.419691073,1.41E+36,1.353977522,1.28152849,1.284417702,1.442111815,1.479239856,1.472594551,1.359333132,1.382343012,1.23799042,1.136204306,1.466532532,1.369214887,1.231548979,1.305742251
DELA,US-xDL,Dead Lake NEON,2,1.195829087,1.35297952,1.077799708,0.931966138,1.159780263,1.215529903,1.158720821,1.209334245,1.136970682,0.966985823,1.017692656,1.413895624,1.192557356,1.045348484,0.991557369,0.319323883,0.126607291,0.369798384,0.392343587,0.357175429,0.243611882,0.077705011,0.224809171,0.21301348,0.324517246,0.091546265,0.290069521,0.252890215,0.218512609,1.602226736,1.574005419,1.4912571,1.386102364,1.531645491,1.554264158,1.388827893,1.523167335,1.425746097,1.251533029,1.476828607,1.580361758,1.53891206,1.401677074,1.322619001
DELA,US-xDL,Dead Lake NEON,3,2.664869334,2.742774426,2.75621932,2.84277474,2.31974075,2.569905602,3.112380844,2.695004718,3.058428814,2.191676506,3.157447831,4.088396327,2.199644946,2.089245197,2.184163866,-0.356949366,-0.495851421,-0.202291655,-0.637886016,-0.160272618,-0.508518585,-0.85168072,-0.528403025,-0.144977575,-0.585420352,-1.074925011,-0.277317042,-0.162605983,-0.057093373,2.295758122,2.268949622,2.514389159,2.295099915,2.163994073,2.17136826,2.454350994,2.255355655,2.586993806,2.057260258,2.588213816,3.038137645,1.97660549,2.001684651,2.118010146
DELA,US-xDL,Dead Lake NEON,4,6.503142249,6.326222695,6.498072224,5.997821623,6.147173736,6.656996236,6.212776479,6.64849693,6.12503604,6.912728796,7.348219719,7.300242917,6.17011586,5.998380996,5.970261809,-2.458086439,-2.195318919,-2.393127876,-2.336477619,-2.23353517,-2.522710868,-2.542030761,-2.607720199,-2.970564325,-3.003153167,-3.007683708,-2.208248479,-2.076739334,-1.582687113,4.034560344,4.088169236,4.158115125,3.851318866,3.928175183,4.205526047,3.801424597,4.141418142,3.898388441,4.150033825,4.406965496,4.393686481,3.925081236,3.911802224,4.188607376
DELA,US-xDL,Dead Lake NEON,5,7.571565734,7.365580695,7.451511715,7.536960577,7.605084363,7.632923596,7.296563062,7.664106953,7.298123539,7.732521366,7.827453808,7.414678382,7.46935746,7.47577399,7.471817135,-3.197522732,-2.877814086,-2.56209168,-2.960114348,-3.35507788,-3.30430138,-3.145371299,-3.204640955,-3.095350355,-3.369242259,-3.095692759,-2.993418778,-3.001542932,-2.789328064,4.656832657,4.689363617,4.828985211,4.803534549,4.584483487,4.651469239,4.480503505,4.748737441,4.727021456,4.867836597,4.756279887,4.566901026,4.627954171,4.622336069,4.747038429
DELA,US-xDL,Dead Lake NEON,6,7.154271986,7.187429145,7.601727639,6.947971257,7.870917395,7.205846393,6.768270005,8.064892787,7.492589894,7.844060025,7.468323565,6.752524064,7.822547589,7.977933336,7.899362856,-2.663668992,-2.569245911,-2.787672936,-2.06236285,-3.336226887,-2.955561347,-2.403506133,-3.613500107,-3.299260586,-3.053967068,-2.566638977,-3.094623483,-3.359874402,-3.399566596,4.790599663,4.792595322,4.922568371,4.810315771,4.846974823,4.555111664,4.502027625,4.842141094,4.704510549,4.873740073,4.697680051,4.425749708,4.957331224,4.943238867,4.844362642
